timestamp, name, temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%], pstate
2026/09/10 09:31:32.681, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:32.782, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:32.883, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:32.984, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.085, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.186, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.286, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.387, NVIDIA GeForce RTX 3090, 47, 17.16 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.488, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.589, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.690, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.791, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.892, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:33.992, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.093, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.194, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.295, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.396, NVIDIA GeForce RTX 3090, 46, 16.66 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.497, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.598, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.698, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.799, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:34.900, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.001, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.102, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.203, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.304, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.404, NVIDIA GeForce RTX 3090, 46, 16.40 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.505, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.606, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.707, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.808, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:35.909, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.010, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.110, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.211, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.312, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.413, NVIDIA GeForce RTX 3090, 46, 16.50 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.514, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.615, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.716, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.816, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:36.917, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.018, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.119, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.220, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.321, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.421, NVIDIA GeForce RTX 3090, 46, 16.71 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.522, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.623, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.724, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.825, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:37.926, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.027, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.128, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.228, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.329, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.430, NVIDIA GeForce RTX 3090, 46, 16.32 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.531, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.632, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.733, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.834, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:38.934, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.035, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.136, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.237, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.338, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.439, NVIDIA GeForce RTX 3090, 46, 16.20 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.540, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.641, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.741, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.842, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:39.943, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.044, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.145, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.246, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.346, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.447, NVIDIA GeForce RTX 3090, 46, 16.34 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.548, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.649, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.750, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.851, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:40.952, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.052, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.153, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.254, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.355, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.456, NVIDIA GeForce RTX 3090, 46, 16.04 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.556, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.657, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.758, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.859, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:41.960, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.061, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.162, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.263, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.363, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.464, NVIDIA GeForce RTX 3090, 45, 15.94 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.565, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.666, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.767, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.868, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:42.969, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.069, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.170, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.271, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.372, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.473, NVIDIA GeForce RTX 3090, 45, 16.18 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.574, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.675, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.775, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.876, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:43.977, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.078, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.179, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.280, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.381, NVIDIA GeForce RTX 3090, 45, 15.59 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.481, NVIDIA GeForce RTX 3090, 45, 14.54 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.583, NVIDIA GeForce RTX 3090, 45, 14.54 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.684, NVIDIA GeForce RTX 3090, 45, 14.54 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 09:31:44.784, NVIDIA GeForce RTX 3090, 45, 14.54 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
